chr,gene_id,chr,method,n_snps,beta,se,pvalue
3,ENSG00000223791.1,3,Weighted Median,3,-0.0379701516984192,0.099756253894385,0.703478347115194
3,ENSG00000197885.11,3,Weighted Median,9,-0.105606106525632,0.139869972680902,0.450230634341982
3,ENSG00000184500.16,3,Weighted Median,4,0.080608100528141,0.17787431863188,0.650423112646662
3,ENSG00000178694.10,3,Weighted Median,5,0.210741594406239,0.112128467009158,0.0601809489378657
3,ENSG00000178700.9,3,Weighted Median,14,0.123875435211468,0.0799483726665613,0.121275297338769
3,ENSG00000260572.1,3,Weighted Median,6,0.289533493728704,0.0975485986260835,0.00299651842580438
3,ENSG00000228791.8,3,Weighted Median,4,0.0789529635518449,0.0763377168406337,0.301015142224382
3,ENSG00000131386.20,3,Weighted Median,4,-0.112721476647809,0.17085581027011,0.509416694387909
3,ENSG00000154813.10,3,Weighted Median,14,0.0363696299738018,0.0863013535751642,0.673444072822306
3,ENSG00000271964.1,3,Weighted Median,4,0.0761142498325028,0.0827981285893456,0.357951749616007
3,ENSG00000272498.1,3,Weighted Median,3,0.117601780668986,0.111029078641257,0.289509604924183
3,ENSG00000272529.1,3,Weighted Median,4,0.0731364639139989,0.0804564833487093,0.363340149925549
3,ENSG00000164080.14,3,Weighted Median,24,0.0438142212793746,0.0585927270549829,0.454595422628564
3,ENSG00000164081.13,3,Weighted Median,17,0.161130714847256,0.0775823226932087,0.0378108030389495
3,ENSG00000287707.1,3,Weighted Median,3,0.0842328078754,0.110557896197041,0.446126456027527
3,ENSG00000041880.15,3,Weighted Median,7,0.0514089739430629,0.107559888937257,0.632680995038742
3,ENSG00000180929.6,3,Weighted Median,4,0.328727109466195,0.232266012418485,0.156979265338848
3,ENSG00000248487.10,3,Weighted Median,12,0.390193232344342,0.178903889141057,0.0291818247585378
3,ENSG00000162244.12,3,Weighted Median,3,0.0348090842632891,0.401607169392718,0.930930278513542
3,ENSG00000271270.8,3,Weighted Median,7,0.0126411943377369,0.150480180861474,0.933051892404694
3,ENSG00000253540.6,3,Weighted Median,4,-0.172792785282815,0.126161262483812,0.170806055734358
3,ENSG00000249846.7,3,Weighted Median,5,0.118515615901991,0.0574496042008912,0.0391174534788389
3,ENSG00000228252.9,3,Weighted Median,12,-0.0293552278363518,0.0332665029904195,0.377546469851972
3,ENSG00000145050.19,3,Weighted Median,14,0.169711409457757,0.0918532714494739,0.0646550206503571
4,ENSG00000250821.3,4,Weighted Median,3,0.0248386698728225,0.0868994556938643,0.775006580391192
4,ENSG00000286599.1,4,Weighted Median,3,0.0994697585753156,0.136789222535347,0.467118509618585
4,ENSG00000109265.15,4,Weighted Median,5,-0.0988217857493012,0.232853693249531,0.671278259464055
4,ENSG00000269921.1,4,Weighted Median,4,-0.0425749049425896,0.0851593604169343,0.617114561757653
4,ENSG00000283156.1,4,Weighted Median,8,-0.0984156966406212,0.0661971220871204,0.137092325446487
4,ENSG00000128059.8,4,Weighted Median,4,-0.233862963179219,0.175606148388638,0.182943335695356
4,ENSG00000128050.9,4,Weighted Median,3,-0.275476942503646,0.226809277709428,0.22452812095069
4,ENSG00000289393.1,4,Weighted Median,3,-0.089997518008966,0.112430622675635,0.423437624072424
4,ENSG00000174780.17,4,Weighted Median,3,-0.464763926984659,0.162448983491,0.0042232849321074
4,ENSG00000196503.5,4,Weighted Median,11,-0.0759699486665901,0.0669562827578477,0.25653449997004
4,ENSG00000249693.3,4,Weighted Median,6,-0.00131460907148719,0.0787440362306164,0.986680165129579
4,ENSG00000280285.1,4,Weighted Median,5,0.00551045881700266,0.0699177152188612,0.937180977737141
4,ENSG00000171476.22,4,Weighted Median,3,-0.100060673981376,0.266251987768521,0.707056716373219
4,ENSG00000128040.12,4,Weighted Median,5,0.0401101766386812,0.0669983455699986,0.54939020790076
4,ENSG00000084093.19,4,Weighted Median,9,0.328796301109815,0.229648015114197,0.152218179507707
4,ENSG00000269949.1,4,Weighted Median,10,-0.036522728736003,0.0344991374532175,0.289756342837825
4,ENSG00000084092.7,4,Weighted Median,4,-0.0236083536652224,0.162928629024306,0.884789849117002
4,ENSG00000047315.17,4,Weighted Median,5,-0.337171376863363,0.205141218595992,0.100257574356767
4,ENSG00000245067.8,4,Weighted Median,4,0.00687093997997301,0.106082985969238,0.948357540775108
4,ENSG00000163453.11,4,Weighted Median,18,-0.0315556875454486,0.0918401813663718,0.731152028509478
4,ENSG00000287369.1,4,Weighted Median,5,0.0865633400818435,0.0960968548566584,0.367698578768992
4,ENSG00000173083.16,4,Weighted Median,3,0.188296493876654,0.182992606679495,0.303487117786233
4,ENSG00000163312.11,4,Weighted Median,6,-0.06841315111406,0.0962367633384653,0.477156277213748
4,ENSG00000213608.5,4,Weighted Median,6,-0.0938851739314445,0.04940418335041,0.0573873787604063
4,ENSG00000163322.14,4,Weighted Median,3,0.0170030232285293,0.116594623864319,0.884055394574053
4,ENSG00000138678.11,4,Weighted Median,4,-0.155864234081247,0.18840388435644,0.408073959774964
4,ENSG00000163623.10,4,Weighted Median,3,0.105438108431196,0.103813749753905,0.30979758408523
4,ENSG00000163624.6,4,Weighted Median,6,-0.3354803887189,0.175754918505754,0.0562883372348867
4,ENSG00000180769.10,4,Weighted Median,27,0.150958496276033,0.0822825566340968,0.0665597206953394
4,ENSG00000163625.16,4,Weighted Median,5,0.240492495895793,0.273921405090965,0.379964516800112
4,ENSG00000138801.9,4,Weighted Median,4,0.191316433675015,0.169230135202945,0.258261204167071
4,ENSG00000164023.15,4,Weighted Median,3,-0.00434613740330264,0.175262118395413,0.980216143721531
4,ENSG00000155016.18,4,Weighted Median,3,0.113053000941262,0.226893213418491,0.618297105979894
4,ENSG00000138796.18,4,Weighted Median,5,-0.0880219120778087,0.163650101732362,0.590669198056926
4,ENSG00000109475.17,4,Weighted Median,3,0.248336044528078,0.357896024074599,0.487758954245288
4,ENSG00000138658.16,4,Weighted Median,12,-0.093915310631691,0.057704496257985,0.10362637757962
4,ENSG00000174720.17,4,Weighted Median,10,-0.0758636498373322,0.0745073267006196,0.308581071466918
4,ENSG00000234841.4,4,Weighted Median,7,-0.0501998155243834,0.0413238064718314,0.224445561951303
4,ENSG00000251126.2,4,Weighted Median,5,0.00485501704492337,0.0713384255632561,0.945740953864933
4,ENSG00000163138.19,4,Weighted Median,14,-0.0127718868819742,0.0424590524095911,0.763563345919996
4,ENSG00000272995.1,4,Weighted Median,5,0.245175040567314,0.0847778432424863,0.00382833620534741
4,ENSG00000280650.1,4,Weighted Median,5,-0.0122833589248823,0.10565806385379,0.907449843118043
4,ENSG00000152990.14,4,Weighted Median,7,-0.199409410868038,0.246870651847216,0.419235349148124
4,ENSG00000151012.13,4,Weighted Median,3,-0.340967340335741,0.274141105305967,0.213585758493548
4,ENSG00000272885.1,4,Weighted Median,3,-0.239224116498324,0.118352374421564,0.0432500635262493
4,ENSG00000251595.7,4,Weighted Median,8,0.163139302322782,0.113332279215237,0.150015189493234
4,ENSG00000182903.16,4,Weighted Median,14,0.0563222368778231,0.0567316204549137,0.320815299311179
4,ENSG00000283183.3,4,Weighted Median,9,0.240664272643891,0.212797937740641,0.258075256645883
4,ENSG00000133256.13,4,Weighted Median,3,-0.100132894084619,0.218981002601072,0.647478791661045
4,ENSG00000242686.4,4,Weighted Median,17,0.0528096132623927,0.0438216127221393,0.228163045865351
4,ENSG00000169020.10,4,Weighted Median,5,-0.117871074106314,0.287386953374062,0.681697664345714
4,ENSG00000215375.6,4,Weighted Median,11,-0.0231964255012857,0.059228405420173,0.695321573313582
4,ENSG00000169026.13,4,Weighted Median,14,-0.0785847209373546,0.0648901511762028,0.225879175607576
4,ENSG00000185619.18,4,Weighted Median,11,0.219899283584718,0.0603068442310768,0.000266001541992145
4,ENSG00000272588.1,4,Weighted Median,3,0.0042453908214225,0.130353918857102,0.974018939364598
4,ENSG00000249592.7,4,Weighted Median,4,0.196184345619615,0.136165537969169,0.14964733974916
4,ENSG00000168993.15,4,Weighted Median,6,0.0901139464225155,0.205493350285212,0.661005839784942
4,ENSG00000178950.18,4,Weighted Median,5,-0.0461707721502568,0.168264645066653,0.783782021804364
4,ENSG00000127419.17,4,Weighted Median,19,-0.0646665084495361,0.0814822393868158,0.427412586073816
4,ENSG00000145214.14,4,Weighted Median,15,0.10481418999144,0.089956217594122,0.243950618697016
4,ENSG00000127415.13,4,Weighted Median,4,-0.00956539334336437,0.227852488446044,0.966514131366801
4,ENSG00000145217.14,4,Weighted Median,19,0.0227344119082729,0.0501775545752625,0.650491631676203
4,ENSG00000178222.13,4,Weighted Median,13,0.0254263757951935,0.0441029761518538,0.564261794527853
4,ENSG00000273179.1,4,Weighted Median,9,0.0498925975839597,0.0560557228462157,0.373437109200931
4,ENSG00000159674.12,4,Weighted Median,18,-0.0250607341963419,0.0425898192224838,0.556249900337562
4,ENSG00000280927.1,4,Weighted Median,3,0.222503371264781,0.191850060471912,0.246139433052501
4,ENSG00000159692.16,4,Weighted Median,8,-0.273250008686886,0.153679298689069,0.0753950751778621
4,ENSG00000196810.5,4,Weighted Median,3,0.132286924880865,0.249927044146435,0.596595855854986
4,ENSG00000090316.16,4,Weighted Median,13,-0.171403468415335,0.11013015080391,0.11961969099615
4,ENSG00000163945.19,4,Weighted Median,27,0.0473372172388031,0.0301608618402131,0.1165334512
4,ENSG00000174137.14,4,Weighted Median,11,0.158629671153622,0.0753137045063951,0.0351824333247476
4,ENSG00000013810.21,4,Weighted Median,4,-0.175949946223569,0.0874417842004029,0.0441993549191805
4,ENSG00000168936.11,4,Weighted Median,9,-0.268041498953105,0.14610122147738,0.0665607182377733
4,ENSG00000185049.16,4,Weighted Median,7,-0.0226329030541567,0.200890649661684,0.910297894840396
4,ENSG00000047365.13,4,Weighted Median,6,0.099057047535138,0.165999854406965,0.550687843166518
4,ENSG00000174145.8,4,Weighted Median,15,-0.305830241746247,0.154012222672547,0.0470607506875517
4,ENSG00000248936.1,4,Weighted Median,3,0.068769737378731,0.153023044096728,0.653137563174655
4,ENSG00000181826.10,4,Weighted Median,9,-0.0836265150170229,0.213405015076902,0.695156030089798
4,ENSG00000169299.14,4,Weighted Median,8,0.0677085082316111,0.0730600820334503,0.354055801851959
4,ENSG00000249863.2,4,Weighted Median,3,-0.0677652066713328,0.0897982430190449,0.450465948241887
4,ENSG00000065882.17,4,Weighted Median,11,0.0254247635972631,0.0790331176976913,0.747681802786018
4,ENSG00000250254.2,4,Weighted Median,6,-0.0380158499868559,0.0623667851722605,0.542158070883997
4,ENSG00000287544.1,4,Weighted Median,3,-0.0699735253840502,0.151547531163794,0.644277397536441
4,ENSG00000038002.9,4,Weighted Median,8,-0.0102081929051878,0.0501615135844734,0.838739183776467
4,ENSG00000250131.2,4,Weighted Median,14,0.0307158895216617,0.0515001446496924,0.550892436050904
4,ENSG00000273156.2,4,Weighted Median,5,0.33984692592948,0.184798708188222,0.0659135134171793
4,ENSG00000289480.1,4,Weighted Median,14,-0.0317657787713298,0.0330109890228004,0.335909516424193
4,ENSG00000249242.8,4,Weighted Median,5,-0.15168716602698,0.11913149746293,0.20292044917964
4,ENSG00000145284.12,4,Weighted Median,5,-0.259885740329555,0.173227265229234,0.133547360396163
4,ENSG00000251022.6,4,Weighted Median,19,-0.15157121222929,0.0439001007867777,0.000555130812964407
4,ENSG00000145287.11,4,Weighted Median,5,-0.00195036153673635,0.0922192852796005,0.983126659977038
4,ENSG00000260641.1,4,Weighted Median,3,0.102042940874001,0.261064616797123,0.695891591125514
4,ENSG00000151247.13,4,Weighted Median,14,0.155968471045072,0.0914526668119731,0.0881094693990392
4,ENSG00000164024.12,4,Weighted Median,4,-0.230075906534304,0.232132394028694,0.321616791207723
4,ENSG00000272777.1,4,Weighted Median,9,0.0545606099028302,0.0964688068635228,0.571680862550756
4,ENSG00000197894.12,4,Weighted Median,12,-0.00514957777269072,0.133460117056912,0.969221147214954
4,ENSG00000246090.8,4,Weighted Median,12,0.0904528129658932,0.0550134411258112,0.10013597397022
4,ENSG00000248144.6,4,Weighted Median,4,0.170287558786945,0.0860355581069873,0.0477856680921841
4,ENSG00000145331.14,4,Weighted Median,6,-0.0309531274980339,0.12345483062853,0.802027262519793
4,ENSG00000070190.13,4,Weighted Median,5,-0.123195198162761,0.158000631224798,0.435559631446333
4,ENSG00000109270.13,4,Weighted Median,11,0.242816514795657,0.0638915776755201,0.00014443567292985
4,ENSG00000164031.17,4,Weighted Median,22,-0.15953530967931,0.11451692691352,0.163584856692513
4,ENSG00000245322.7,4,Weighted Median,10,-0.129811716115114,0.0341491247178626,0.000143927867596852
4,ENSG00000145358.6,4,Weighted Median,5,-0.208545275244929,0.145554526442976,0.151925312804875
4,ENSG00000234111.6,4,Weighted Median,7,-0.00562005682304802,0.0952761382037649,0.95296243533564
4,ENSG00000248429.5,4,Weighted Median,11,0.000832391358382974,0.0340940486262945,0.980521930784221
4,ENSG00000164125.16,4,Weighted Median,9,-0.0110870412107451,0.0744577576082905,0.881629562143434
4,ENSG00000164124.11,4,Weighted Median,7,-0.0295643624520242,0.198303027835556,0.88148514712099
4,ENSG00000171509.16,4,Weighted Median,11,0.101719278841505,0.204803269171637,0.619423024002533
4,ENSG00000171503.13,4,Weighted Median,14,-0.12608817914424,0.0708179079131964,0.0750013407415764
4,ENSG00000109756.10,4,Weighted Median,4,-0.0694106576024579,0.409434534256077,0.865381273673315
4,ENSG00000163104.18,4,Weighted Median,3,-0.0891846112024748,0.189940074198284,0.638683140694656
4,ENSG00000163110.15,4,Weighted Median,5,-0.00720483312496492,0.249889648655072,0.97699853201744
4,ENSG00000197410.14,4,Weighted Median,8,-0.0741063000006129,0.082094458791686,0.366687515875314
4,ENSG00000171566.12,4,Weighted Median,3,0.122292451185469,0.245862495794619,0.618905727256725
4,ENSG00000250538.6,4,Weighted Median,6,0.00825748017684233,0.0466381763775375,0.859465897943453
4,ENSG00000185149.6,4,Weighted Median,3,0.0776105075499875,0.0777952565277358,0.318461141655323
4,ENSG00000164114.19,4,Weighted Median,3,0.162695223960627,0.203088145363589,0.423070020240825
4,ENSG00000151790.9,4,Weighted Median,8,-0.000335023435670045,0.0730201026419362,0.996339239752916
4,ENSG00000256043.5,4,Weighted Median,5,0.330079959441681,0.133537002202744,0.0134425699219907
4,ENSG00000251372.6,4,Weighted Median,9,0.0692936868978348,0.0600786174896178,0.248753005547703
4,ENSG00000248795.1,4,Weighted Median,3,0.0395654442553949,0.142899879516911,0.781875873983417
4,ENSG00000138821.14,4,Weighted Median,8,0.0404664565048441,0.0955763212556237,0.672007703128021
4,ENSG00000248161.5,4,Weighted Median,11,-0.0158540676788357,0.0474453788189743,0.738263280876
4,ENSG00000164038.16,4,Weighted Median,3,-0.3196395389988,0.53918213412318,0.553299652410991
4,ENSG00000164039.15,4,Weighted Median,14,0.0463908842876429,0.163525890658018,0.776646907305276
4,ENSG00000138778.14,4,Weighted Median,12,-0.085414944083302,0.0415385637473459,0.0397554741357395
4,ENSG00000033178.13,4,Weighted Median,3,0.180607633604523,0.183356702643637,0.324620637923604
4,ENSG00000248049.8,4,Weighted Median,11,0.0968787982301948,0.0951614117158877,0.308655578201716
4,ENSG00000109163.7,4,Weighted Median,13,0.0885485754068812,0.0603354903242959,0.142211962902345
4,ENSG00000227725.3,4,Weighted Median,12,-0.100226952717289,0.0390567736113892,0.0102823620819664
4,ENSG00000248837.7,4,Weighted Median,6,-0.0279964635760391,0.0976138013157765,0.774258988387863
4,ENSG00000137463.5,4,Weighted Median,9,-0.122720992781828,0.091321849195392,0.179003535391728
4,ENSG00000109390.13,4,Weighted Median,7,0.0551565318798709,0.150976041286714,0.714862838999719
4,ENSG00000273247.6,4,Weighted Median,3,-0.115571443804314,0.116536185911735,0.321333388737586
4,ENSG00000085871.9,4,Weighted Median,3,0.112386925151884,0.147957965749883,0.447501581850098
4,ENSG00000184985.16,4,Weighted Median,5,0.15836437556748,0.247740674443631,0.522670419397096
4,ENSG00000272620.2,4,Weighted Median,13,0.0786633171993478,0.0724719949308061,0.277731008519069
4,ENSG00000273267.1,4,Weighted Median,3,-0.0684231098224816,0.123707904901843,0.580193455409653
4,ENSG00000163995.21,4,Weighted Median,5,0.000158813267056211,0.283056706021284,0.999552334763702
4,ENSG00000125089.18,4,Weighted Median,3,-0.128309373592799,0.182637673535208,0.482345529195324
4,ENSG00000170801.10,4,Weighted Median,8,0.00961306333565611,0.0799278988953172,0.904267930817957
4,ENSG00000251615.3,4,Weighted Median,8,-0.115013429635603,0.0673454456659727,0.0876710405170105
4,ENSG00000155275.19,4,Weighted Median,11,-0.0406198902698749,0.0792414880512452,0.608224941801961
4,ENSG00000087008.16,4,Weighted Median,11,-0.0218796914408827,0.0636247141814687,0.730931512839938
4,ENSG00000205959.4,4,Weighted Median,16,-0.0516532308430677,0.0474212625921922,0.276047182777657
4,ENSG00000287972.1,4,Weighted Median,17,0.00866559987144354,0.0493477409339131,0.860606028092851
4,ENSG00000248227.1,4,Weighted Median,5,0.0823514029761138,0.0749169199758249,0.271664979659525
4,ENSG00000251635.2,4,Weighted Median,7,-0.0123553013380218,0.0941424390283752,0.895585053867049
4,ENSG00000231160.11,4,Weighted Median,17,-0.0037013857521393,0.0462036832561395,0.936149619936791
4,ENSG00000109787.13,4,Weighted Median,8,-0.0370569195524399,0.225186195740182,0.869289341375414
4,ENSG00000174125.8,4,Weighted Median,3,0.180078663487013,0.195433948791258,0.356826078682143
4,ENSG00000197712.12,4,Weighted Median,7,0.0671789491505239,0.199143469423144,0.735861021273838
4,ENSG00000121895.8,4,Weighted Median,5,-0.317831963537281,0.150244055243553,0.0343926453863911
4,ENSG00000249685.1,4,Weighted Median,7,-0.00887021801734215,0.0542663830536048,0.870158658078354
4,ENSG00000157796.18,4,Weighted Median,9,-0.0951690676185283,0.0996222026234494,0.339426121931355
4,ENSG00000134962.7,4,Weighted Median,20,-0.0673797386701976,0.030158931035804,0.0254728497788326
4,ENSG00000163682.17,4,Weighted Median,31,-0.0535342740296066,0.0579185865632566,0.355329024193393
4,ENSG00000121897.15,4,Weighted Median,10,-0.166612143559359,0.0762351497789294,0.0288519910198058
4,ENSG00000224097.5,4,Weighted Median,10,0.0717901454182571,0.0487353823543796,0.140734840824698
4,ENSG00000109814.12,4,Weighted Median,4,0.0493887048643578,0.183584917628384,0.787911398441123
4,ENSG00000249348.2,4,Weighted Median,6,0.225051951309144,0.096979095733028,0.0203071823551891
4,ENSG00000163683.12,4,Weighted Median,5,-0.448956283975582,0.162969351290463,0.00587188654109665
4,ENSG00000179046.9,4,Weighted Median,3,0.126215676620276,0.103526164342226,0.222780838398961
4,ENSG00000145416.14,4,Weighted Median,5,0.271329512702585,0.175684030837208,0.122487194295672
4,ENSG00000250486.5,4,Weighted Median,9,-0.00715869819745375,0.0530124566144218,0.892581798788511
4,ENSG00000183439.9,4,Weighted Median,4,0.103623580894587,0.0618421983794163,0.093814054545325
4,ENSG00000109466.14,4,Weighted Median,5,-0.141146045387324,0.245765335160917,0.56575651343359
4,ENSG00000109472.14,4,Weighted Median,4,0.028503640997166,0.279659571701797,0.918818081838386
4,ENSG00000251596.1,4,Weighted Median,3,-0.0864705339899047,0.160583130086326,0.590246869121947
4,ENSG00000132406.12,4,Weighted Median,4,0.128223212961269,0.119502373010214,0.2832817538969
4,ENSG00000145220.14,4,Weighted Median,3,0.0512614710751338,0.163268480609792,0.753543515959367
4,ENSG00000168826.16,4,Weighted Median,3,0.168421842880045,0.124756934424113,0.177016030678617
4,ENSG00000168824.15,4,Weighted Median,13,0.205818962465672,0.146848204378827,0.161041809310604
4,ENSG00000168818.10,4,Weighted Median,7,0.104947528970281,0.120810288694591,0.385012911681147
4,ENSG00000247708.8,4,Weighted Median,8,-0.0956708067036299,0.0862817870673244,0.267508663078613
4,ENSG00000280310.1,4,Weighted Median,4,0.0674507390170473,0.0929580357676539,0.468081459856542
4,ENSG00000163132.8,4,Weighted Median,4,-0.0723715818073298,0.144657647560136,0.616866965312188
4,ENSG00000072840.13,4,Weighted Median,5,-0.0946323573641026,0.192585717387964,0.623159221530069
4,ENSG00000289414.1,4,Weighted Median,4,-0.0158782187703729,0.0677902117070612,0.814809661331478
4,ENSG00000072832.15,4,Weighted Median,4,-0.616584110701958,0.34266808024309,0.071961349528558
4,ENSG00000181215.15,4,Weighted Median,7,0.0454589882880798,0.210437974963547,0.8289715024694
4,ENSG00000251408.1,4,Weighted Median,3,0.0024547037107328,0.100703925354195,0.980553128877668
4,ENSG00000249244.1,4,Weighted Median,35,-0.0531770811047708,0.0237394741199473,0.0250891205472421
4,ENSG00000283050.3,4,Weighted Median,9,0.0295159945083525,0.125426845065893,0.813956974128292
4,ENSG00000245958.7,4,Weighted Median,34,0.0383020509063143,0.0199065144235508,0.0543425127953307
4,ENSG00000138735.16,4,Weighted Median,7,0.171166549943486,0.192085380314194,0.372877570437858
4,ENSG00000286241.1,4,Weighted Median,9,-0.01240955118806,0.0666367801733808,0.852266945215518
4,ENSG00000250938.7,4,Weighted Median,3,0.0013938653995835,0.11862778534268,0.990625146638289
4,ENSG00000138738.11,4,Weighted Median,7,-0.0246802785215689,0.0751429232168299,0.742575614569615
4,ENSG00000050730.16,4,Weighted Median,6,-0.0696633372300017,0.102667448793707,0.497433281660321
4,ENSG00000157869.16,4,Weighted Median,6,-0.340364356452792,0.215973688896027,0.115036663480921
4,ENSG00000038219.13,4,Weighted Median,5,0.203074612477158,0.160280158987342,0.205156068379812
4,ENSG00000248698.6,4,Weighted Median,5,-0.0169991980504559,0.0737365352245262,0.817672424955631
4,ENSG00000248360.7,4,Weighted Median,3,-0.0276328193077724,0.13963092079897,0.843124088199749
4,ENSG00000249106.1,4,Weighted Median,5,0.0542611052569472,0.0931436071837544,0.56019412666254
4,ENSG00000150625.17,4,Weighted Median,5,0.0302650961131879,0.272771081450864,0.911652668449154
4,ENSG00000150627.16,4,Weighted Median,6,-0.251580568567882,0.205155110769893,0.220087898607451
4,ENSG00000164122.9,4,Weighted Median,5,-0.0345603282415032,0.0636847903138051,0.587351593322959
4,ENSG00000289520.1,4,Weighted Median,12,0.00781185830133654,0.0404282435860339,0.846780611602733
4,ENSG00000272602.6,4,Weighted Median,5,-0.00794690590090286,0.0744339454998575,0.914975780158136
4,ENSG00000289361.1,4,Weighted Median,3,0.00872229130842038,0.0767017241913092,0.909462122056387
4,ENSG00000250312.8,4,Weighted Median,10,-0.0258960295343268,0.0353328986595028,0.463609961085305
4,ENSG00000275426.1,4,Weighted Median,9,0.064195623339751,0.0372533708160785,0.0848493806627618
4,ENSG00000250892.1,4,Weighted Median,6,-0.0681672757155325,0.0602239288406287,0.257677800614712
4,ENSG00000198155.5,4,Weighted Median,4,-0.0166272525997758,0.103083868718314,0.871858463522866
4,ENSG00000251188.1,4,Weighted Median,5,0.154689270759329,0.110783649534722,0.162618574217269
4,ENSG00000186777.12,4,Weighted Median,3,-0.0552717159698587,0.13826896849651,0.689347608989781
4,ENSG00000286705.1,4,Weighted Median,3,0.156117637610497,0.104086418878571,0.133644245850377
4,ENSG00000131127.14,4,Weighted Median,4,0.388437751663875,0.168497996157384,0.0211500030387033
4,ENSG00000288588.1,4,Weighted Median,7,-0.0786779958659903,0.0701380523732332,0.261964896570161
4,ENSG00000164066.13,4,Weighted Median,12,-0.0477683371501107,0.12785698653495,0.708696306328145
4,ENSG00000287021.1,4,Weighted Median,31,-0.0188026270262786,0.0471167666827834,0.689845708939361
4,ENSG00000164070.12,4,Weighted Median,4,-0.197792217022662,0.317969883730784,0.533910953739705
4,ENSG00000289308.1,4,Weighted Median,5,-0.000230671257203358,0.0814083438353562,0.997739190115023
4,ENSG00000188517.17,4,Weighted Median,6,0.090682300038293,0.144393272537454,0.529988855618149
4,ENSG00000249465.1,4,Weighted Median,14,-0.0921161864028075,0.0377265127058317,0.0146189751974522
4,ENSG00000138802.11,4,Weighted Median,10,0.127509024762783,0.132625848822491,0.336341482396568
4,ENSG00000138794.10,4,Weighted Median,6,-0.0396625999281953,0.111586471676909,0.722257943395868
4,ENSG00000123739.11,4,Weighted Median,8,0.105525682107603,0.105065494053428,0.315195480906208
4,ENSG00000205403.14,4,Weighted Median,3,0.290791713450939,0.218801279778824,0.183840713305342
4,ENSG00000109534.17,4,Weighted Median,12,0.125695087222275,0.0465265530670835,0.00690114024559263
4,ENSG00000180245.7,4,Weighted Median,16,-0.0334508013465689,0.0501677284075279,0.504913135700718
4,ENSG00000183423.12,4,Weighted Median,6,-0.222909069624236,0.0939425164266801,0.0176526670934426
4,ENSG00000138798.13,4,Weighted Median,3,-0.0731888464024303,0.127566392526981,0.566149568959033
4,ENSG00000138792.10,4,Weighted Median,6,-0.00199462440749084,0.101050846698524,0.984251723447158
4,ENSG00000121892.15,4,Weighted Median,8,-0.210763332919392,0.131864588303348,0.109969207570927
4,ENSG00000078177.14,4,Weighted Median,5,0.171707695418829,0.169622505970108,0.311397924495418
4,ENSG00000179299.17,4,Weighted Median,3,-0.028248775251354,0.10257961881396,0.783021313807047
4,ENSG00000218336.9,4,Weighted Median,3,0.152577358867202,0.425507221677038,0.719911105541563
4,ENSG00000177822.9,4,Weighted Median,8,0.147154253962135,0.107895298406995,0.172611129485699
4,ENSG00000272646.1,4,Weighted Median,7,0.0398525398891331,0.08222035308935,0.62788627807038
4,ENSG00000129187.15,4,Weighted Median,7,-0.0203832312081019,0.0922675723403187,0.825159120066209
4,ENSG00000163297.18,4,Weighted Median,4,0.436289437387099,0.167769443061644,0.00930799325191715
4,ENSG00000152784.16,4,Weighted Median,3,0.248629522495648,0.17876814745041,0.164288148031332
4,ENSG00000138669.10,4,Weighted Median,4,0.251958549895082,0.198797159045312,0.205006851787077
4,ENSG00000249506.3,4,Weighted Median,12,0.0414920824964332,0.0326080516316456,0.203213635733948
4,ENSG00000169744.13,4,Weighted Median,8,-0.0968259792517859,0.240666253909184,0.687445076378352
4,ENSG00000151552.12,4,Weighted Median,8,0.0164341146288581,0.136241875229229,0.903988424259739
4,ENSG00000118579.13,4,Weighted Median,9,0.0369601395630286,0.0875241766206568,0.672817066849571
4,ENSG00000163257.11,4,Weighted Median,6,-0.154859576861122,0.184931496727341,0.402374020501751
4,ENSG00000038295.8,4,Weighted Median,3,-0.00271411380618036,0.252222726628307,0.991414303783042
4,ENSG00000109501.15,4,Weighted Median,3,0.0305951992576074,0.322557018207186,0.924432331365189
4,ENSG00000286176.2,4,Weighted Median,8,-0.0761959897243236,0.0655089114435351,0.244772987283993
4,ENSG00000248197.1,4,Weighted Median,7,0.00586429141786465,0.052428624697123,0.910940077263965
4,ENSG00000145431.11,4,Weighted Median,5,-0.0447860231492868,0.190786588300444,0.814407368539165
4,ENSG00000109738.11,4,Weighted Median,5,-0.16638044981191,0.375914264579059,0.658053552295903
4,ENSG00000248174.7,4,Weighted Median,7,0.0950408997696604,0.0416737167315927,0.0225723811522939
4,ENSG00000164117.14,4,Weighted Median,3,-0.218787449363066,0.374529565498274,0.559108613888245
4,ENSG00000145451.13,4,Weighted Median,8,0.0349090377601252,0.256889321434331,0.891907170449469
4,ENSG00000145147.20,4,Weighted Median,5,0.211668509480796,0.266790073630425,0.427550781504771
4,ENSG00000198948.12,4,Weighted Median,3,-0.126717621860723,0.235416426600871,0.590390595321312
4,ENSG00000109576.14,4,Weighted Median,7,0.00626051205238432,0.0574062977689062,0.913157923768955
4,ENSG00000152208.13,4,Weighted Median,4,-0.165027896186795,0.125999686972343,0.190280943388107
4,ENSG00000288075.1,4,Weighted Median,28,-0.00201865947525577,0.0232293997024019,0.930750156336999
4,ENSG00000284648.1,4,Weighted Median,13,0.0498064397551412,0.0303810019175514,0.101131179058425
4,ENSG00000287117.1,4,Weighted Median,18,0.0631878559886636,0.037024789314197,0.0878896408776186
